__v,_id,createdAt,difficulty,marks,question,subject,topic,updatedAt
0,62474dec07fd07a3968df776,2022-04-01T19:09:32.552Z,Medium,1,medium_106_1_marks,Physics,Waves,2022-04-01T19:09:32.552Z
0,62474dec07fd07a3968df778,2022-04-01T19:09:32.555Z,Medium,1,medium_107_1_marks,Physics,Waves,2022-04-01T19:09:32.555Z
0,62474dec07fd07a3968df77a,2022-04-01T19:09:32.557Z,Medium,1,medium_108_1_marks,Physics,Waves,2022-04-01T19:09:32.557Z
0,62474dec07fd07a3968df77c,2022-04-01T19:09:32.560Z,Medium,1,medium_109_1_marks,Physics,Waves,2022-04-01T19:09:32.560Z
0,62474dec07fd07a3968df77e,2022-04-01T19:09:32.563Z,Medium,1,medium_110_1_marks,Physics,Waves,2022-04-01T19:09:32.563Z
0,62474dec07fd07a3968df780,2022-04-01T19:09:32.565Z,Medium,1,medium_111_1_marks,Physics,Waves,2022-04-01T19:09:32.565Z
0,62474dec07fd07a3968df782,2022-04-01T19:09:32.567Z,Medium,1,medium_112_1_marks,Physics,Waves,2022-04-01T19:09:32.567Z
0,62474dec07fd07a3968df784,2022-04-01T19:09:32.569Z,Medium,1,medium_113_1_marks,Physics,Waves,2022-04-01T19:09:32.569Z
0,62474dec07fd07a3968df786,2022-04-01T19:09:32.570Z,Medium,1,medium_114_1_marks,Physics,Waves,2022-04-01T19:09:32.570Z
0,62474dec07fd07a3968df788,2022-04-01T19:09:32.572Z,Medium,1,medium_115_1_marks,Physics,Waves,2022-04-01T19:09:32.572Z
0,62474dec07fd07a3968df78a,2022-04-01T19:09:32.573Z,Medium,1,medium_116_1_marks,Physics,Waves,2022-04-01T19:09:32.573Z
0,62474dec07fd07a3968df78c,2022-04-01T19:09:32.578Z,Medium,1,medium_117_1_marks,Physics,Waves,2022-04-01T19:09:32.578Z
0,62474dec07fd07a3968df78e,2022-04-01T19:09:32.580Z,Medium,1,medium_118_1_marks,Physics,Waves,2022-04-01T19:09:32.580Z
0,62474dec07fd07a3968df790,2022-04-01T19:09:32.581Z,Medium,1,medium_119_1_marks,Physics,Waves,2022-04-01T19:09:32.581Z
0,62474dec07fd07a3968df792,2022-04-01T19:09:32.583Z,Medium,1,medium_120_1_marks,Physics,Waves,2022-04-01T19:09:32.583Z
0,62474dec07fd07a3968df794,2022-04-01T19:09:32.584Z,Medium,1,medium_121_1_marks,Physics,Waves,2022-04-01T19:09:32.584Z
0,62474dec07fd07a3968df796,2022-04-01T19:09:32.586Z,Medium,1,medium_122_1_marks,Physics,Waves,2022-04-01T19:09:32.586Z
0,62474dec07fd07a3968df798,2022-04-01T19:09:32.588Z,Medium,1,medium_123_1_marks,Physics,Waves,2022-04-01T19:09:32.588Z
0,62474dec07fd07a3968df79a,2022-04-01T19:09:32.590Z,Medium,1,medium_124_1_marks,Physics,Waves,2022-04-01T19:09:32.590Z
0,62474dec07fd07a3968df79c,2022-04-01T19:09:32.592Z,Medium,1,medium_125_1_marks,Physics,Waves,2022-04-01T19:09:32.592Z
0,62474dec07fd07a3968df79e,2022-04-01T19:09:32.596Z,Medium,1,medium_126_1_marks,Physics,Waves,2022-04-01T19:09:32.596Z
0,62474dec07fd07a3968df7a0,2022-04-01T19:09:32.598Z,Medium,1,medium_127_1_marks,Physics,Waves,2022-04-01T19:09:32.598Z
0,62474dec07fd07a3968df7a2,2022-04-01T19:09:32.599Z,Medium,1,medium_128_1_marks,Physics,Waves,2022-04-01T19:09:32.599Z
0,62474dec07fd07a3968df7a4,2022-04-01T19:09:32.601Z,Medium,1,medium_129_1_marks,Physics,Waves,2022-04-01T19:09:32.601Z
0,62474dec07fd07a3968df7a6,2022-04-01T19:09:32.603Z,Medium,1,medium_130_1_marks,Physics,Waves,2022-04-01T19:09:32.603Z
0,62474dec07fd07a3968df7a8,2022-04-01T19:09:32.605Z,Medium,1,medium_131_1_marks,Physics,Waves,2022-04-01T19:09:32.605Z
0,62474dec07fd07a3968df7aa,2022-04-01T19:09:32.606Z,Medium,1,medium_132_1_marks,Physics,Waves,2022-04-01T19:09:32.606Z
0,62474dec07fd07a3968df7ac,2022-04-01T19:09:32.608Z,Medium,1,medium_133_1_marks,Physics,Waves,2022-04-01T19:09:32.608Z
0,62474dec07fd07a3968df7ae,2022-04-01T19:09:32.616Z,Medium,1,medium_134_1_marks,Physics,Waves,2022-04-01T19:09:32.616Z
0,62474dec07fd07a3968df7b0,2022-04-01T19:09:32.619Z,Medium,1,medium_135_1_marks,Physics,Waves,2022-04-01T19:09:32.619Z
0,62474dec07fd07a3968df7b2,2022-04-01T19:09:32.620Z,Medium,1,medium_136_1_marks,Physics,Waves,2022-04-01T19:09:32.620Z
0,62474dec07fd07a3968df7b4,2022-04-01T19:09:32.622Z,Medium,1,medium_137_1_marks,Physics,Waves,2022-04-01T19:09:32.622Z
0,62474dec07fd07a3968df7b6,2022-04-01T19:09:32.624Z,Medium,1,medium_138_1_marks,Physics,Waves,2022-04-01T19:09:32.624Z
0,62474dec07fd07a3968df7b8,2022-04-01T19:09:32.628Z,Medium,1,medium_139_1_marks,Physics,Waves,2022-04-01T19:09:32.628Z
0,62474dec07fd07a3968df7ba,2022-04-01T19:09:32.630Z,Medium,1,medium_140_1_marks,Physics,Waves,2022-04-01T19:09:32.630Z
0,62474dec07fd07a3968df7bc,2022-04-01T19:09:32.631Z,Medium,1,medium_141_1_marks,Physics,Waves,2022-04-01T19:09:32.631Z
0,62474dec07fd07a3968df7be,2022-04-01T19:09:32.633Z,Medium,1,medium_142_1_marks,Physics,Waves,2022-04-01T19:09:32.633Z
0,62474dec07fd07a3968df7c0,2022-04-01T19:09:32.635Z,Medium,1,medium_143_1_marks,Physics,Waves,2022-04-01T19:09:32.635Z
0,62474dec07fd07a3968df7c2,2022-04-01T19:09:32.637Z,Medium,1,medium_144_1_marks,Physics,Waves,2022-04-01T19:09:32.637Z
0,62474dec07fd07a3968df7c4,2022-04-01T19:09:32.639Z,Medium,1,medium_145_1_marks,Physics,Waves,2022-04-01T19:09:32.639Z
0,62474dec07fd07a3968df7c6,2022-04-01T19:09:32.641Z,Medium,1,medium_146_1_marks,Physics,Waves,2022-04-01T19:09:32.641Z
0,62474dec07fd07a3968df7c8,2022-04-01T19:09:32.645Z,Medium,1,medium_147_1_marks,Physics,Waves,2022-04-01T19:09:32.645Z
0,62474dec07fd07a3968df7ca,2022-04-01T19:09:32.647Z,Medium,1,medium_148_1_marks,Physics,Waves,2022-04-01T19:09:32.647Z
0,62474dec07fd07a3968df7cc,2022-04-01T19:09:32.650Z,Medium,1,medium_149_1_marks,Physics,Waves,2022-04-01T19:09:32.650Z
0,62474dec07fd07a3968df7ce,2022-04-01T19:09:32.652Z,Medium,1,medium_150_1_marks,Physics,Waves,2022-04-01T19:09:32.652Z
0,62474dec07fd07a3968df7d0,2022-04-01T19:09:32.661Z,Medium,1,medium_151_1_marks,Physics,Waves,2022-04-01T19:09:32.661Z
0,62474dec07fd07a3968df7d2,2022-04-01T19:09:32.664Z,Medium,1,medium_152_1_marks,Physics,Waves,2022-04-01T19:09:32.664Z
0,62474dec07fd07a3968df7d4,2022-04-01T19:09:32.665Z,Medium,1,medium_153_1_marks,Physics,Waves,2022-04-01T19:09:32.665Z
0,62474dec07fd07a3968df7d6,2022-04-01T19:09:32.667Z,Medium,1,medium_154_1_marks,Physics,Waves,2022-04-01T19:09:32.667Z
0,62474dec07fd07a3968df7d8,2022-04-01T19:09:32.669Z,Medium,1,medium_155_1_marks,Physics,Waves,2022-04-01T19:09:32.669Z
0,62474dec07fd07a3968df7da,2022-04-01T19:09:32.672Z,Medium,1,medium_156_1_marks,Physics,Waves,2022-04-01T19:09:32.672Z
0,62474dec07fd07a3968df7dc,2022-04-01T19:09:32.674Z,Medium,1,medium_157_1_marks,Physics,Waves,2022-04-01T19:09:32.674Z
0,62474dec07fd07a3968df7de,2022-04-01T19:09:32.678Z,Medium,1,medium_158_1_marks,Physics,Waves,2022-04-01T19:09:32.678Z
0,62474dec07fd07a3968df7e0,2022-04-01T19:09:32.682Z,Medium,1,medium_159_1_marks,Physics,Waves,2022-04-01T19:09:32.682Z
0,62474dec07fd07a3968df7e2,2022-04-01T19:09:32.686Z,Medium,1,medium_160_1_marks,Physics,Waves,2022-04-01T19:09:32.686Z
0,62474dec07fd07a3968df7e4,2022-04-01T19:09:32.688Z,Medium,1,medium_161_1_marks,Physics,Waves,2022-04-01T19:09:32.688Z
0,62474dec07fd07a3968df7e6,2022-04-01T19:09:32.691Z,Medium,1,medium_162_1_marks,Physics,Waves,2022-04-01T19:09:32.691Z
0,62474dec07fd07a3968df7e8,2022-04-01T19:09:32.694Z,Medium,1,medium_163_1_marks,Physics,Waves,2022-04-01T19:09:32.694Z
0,62474dec07fd07a3968df7ea,2022-04-01T19:09:32.697Z,Medium,1,medium_164_1_marks,Physics,Waves,2022-04-01T19:09:32.697Z
0,62474dec07fd07a3968df7ec,2022-04-01T19:09:32.700Z,Medium,1,medium_165_1_marks,Physics,Waves,2022-04-01T19:09:32.700Z
0,62474dec07fd07a3968df7ee,2022-04-01T19:09:32.702Z,Medium,1,medium_166_1_marks,Physics,Waves,2022-04-01T19:09:32.702Z
0,62474dec07fd07a3968df7f0,2022-04-01T19:09:32.704Z,Medium,1,medium_167_1_marks,Physics,Waves,2022-04-01T19:09:32.704Z
0,62474dec07fd07a3968df7f2,2022-04-01T19:09:32.707Z,Medium,1,medium_168_1_marks,Physics,Waves,2022-04-01T19:09:32.707Z
0,62474dec07fd07a3968df7f4,2022-04-01T19:09:32.710Z,Medium,1,medium_169_1_marks,Physics,Waves,2022-04-01T19:09:32.710Z
0,62474dec07fd07a3968df7f6,2022-04-01T19:09:32.713Z,Medium,1,medium_170_1_marks,Physics,Waves,2022-04-01T19:09:32.713Z
0,62474dec07fd07a3968df7f8,2022-04-01T19:09:32.715Z,Medium,1,medium_171_1_marks,Physics,Waves,2022-04-01T19:09:32.715Z
0,62474dec07fd07a3968df7fa,2022-04-01T19:09:32.716Z,Medium,1,medium_172_1_marks,Physics,Waves,2022-04-01T19:09:32.716Z
0,62474dec07fd07a3968df7fc,2022-04-01T19:09:32.718Z,Medium,1,medium_173_1_marks,Physics,Waves,2022-04-01T19:09:32.718Z
0,62474dec07fd07a3968df7fe,2022-04-01T19:09:32.720Z,Medium,1,medium_174_1_marks,Physics,Waves,2022-04-01T19:09:32.720Z
0,62474dec07fd07a3968df800,2022-04-01T19:09:32.722Z,Medium,1,medium_175_1_marks,Physics,Waves,2022-04-01T19:09:32.722Z
0,62474dec07fd07a3968df802,2022-04-01T19:09:32.723Z,Medium,1,medium_176_1_marks,Physics,Waves,2022-04-01T19:09:32.723Z
0,62474dec07fd07a3968df804,2022-04-01T19:09:32.726Z,Medium,1,medium_177_1_marks,Physics,Waves,2022-04-01T19:09:32.726Z
0,62474dec07fd07a3968df806,2022-04-01T19:09:32.729Z,Medium,1,medium_178_1_marks,Physics,Waves,2022-04-01T19:09:32.729Z
0,62474dec07fd07a3968df808,2022-04-01T19:09:32.731Z,Medium,1,medium_179_1_marks,Physics,Waves,2022-04-01T19:09:32.731Z
0,62474dec07fd07a3968df80a,2022-04-01T19:09:32.733Z,Medium,1,medium_180_1_marks,Physics,Waves,2022-04-01T19:09:32.733Z
0,62474dec07fd07a3968df80c,2022-04-01T19:09:32.735Z,Medium,1,medium_181_1_marks,Physics,Waves,2022-04-01T19:09:32.735Z
0,62474dec07fd07a3968df80e,2022-04-01T19:09:32.737Z,Medium,1,medium_182_1_marks,Physics,Waves,2022-04-01T19:09:32.737Z
0,62474dec07fd07a3968df810,2022-04-01T19:09:32.738Z,Medium,1,medium_183_1_marks,Physics,Waves,2022-04-01T19:09:32.738Z
0,62474dec07fd07a3968df812,2022-04-01T19:09:32.740Z,Medium,1,medium_184_1_marks,Physics,Waves,2022-04-01T19:09:32.740Z
0,62474dec07fd07a3968df814,2022-04-01T19:09:32.744Z,Medium,1,medium_185_1_marks,Physics,Waves,2022-04-01T19:09:32.744Z
0,62474dec07fd07a3968df816,2022-04-01T19:09:32.747Z,Medium,1,medium_186_1_marks,Physics,Waves,2022-04-01T19:09:32.747Z
0,62474dec07fd07a3968df818,2022-04-01T19:09:32.749Z,Medium,1,medium_187_1_marks,Physics,Waves,2022-04-01T19:09:32.749Z
0,62474dec07fd07a3968df81a,2022-04-01T19:09:32.751Z,Medium,1,medium_188_1_marks,Physics,Waves,2022-04-01T19:09:32.751Z
0,62474dec07fd07a3968df81c,2022-04-01T19:09:32.753Z,Medium,1,medium_189_1_marks,Physics,Waves,2022-04-01T19:09:32.753Z
0,62474dec07fd07a3968df81e,2022-04-01T19:09:32.754Z,Medium,1,medium_190_1_marks,Physics,Waves,2022-04-01T19:09:32.754Z
0,62474dec07fd07a3968df820,2022-04-01T19:09:32.756Z,Medium,1,medium_191_1_marks,Physics,Waves,2022-04-01T19:09:32.756Z
0,62474dec07fd07a3968df822,2022-04-01T19:09:32.757Z,Medium,1,medium_192_1_marks,Physics,Waves,2022-04-01T19:09:32.757Z
0,62474dec07fd07a3968df824,2022-04-01T19:09:32.760Z,Medium,1,medium_193_1_marks,Physics,Waves,2022-04-01T19:09:32.760Z
0,62474dec07fd07a3968df826,2022-04-01T19:09:32.767Z,Medium,1,medium_194_1_marks,Physics,Waves,2022-04-01T19:09:32.767Z
0,62474dec07fd07a3968df828,2022-04-01T19:09:32.769Z,Medium,1,medium_195_1_marks,Physics,Waves,2022-04-01T19:09:32.769Z
0,62474dec07fd07a3968df82a,2022-04-01T19:09:32.771Z,Medium,1,medium_196_1_marks,Physics,Waves,2022-04-01T19:09:32.771Z
0,62474dec07fd07a3968df82c,2022-04-01T19:09:32.773Z,Medium,1,medium_197_1_marks,Physics,Waves,2022-04-01T19:09:32.773Z
0,62474dec07fd07a3968df82e,2022-04-01T19:09:32.775Z,Medium,1,medium_198_1_marks,Physics,Waves,2022-04-01T19:09:32.775Z
0,62474dec07fd07a3968df830,2022-04-01T19:09:32.779Z,Medium,1,medium_199_1_marks,Physics,Waves,2022-04-01T19:09:32.779Z
0,62474dec07fd07a3968df832,2022-04-01T19:09:32.781Z,Medium,1,medium_200_1_marks,Physics,Waves,2022-04-01T19:09:32.781Z
0,62474e05092b84d211996f83,2022-04-01T19:09:57.279Z,Hard,1,hard_1_1_marks,Physics,Waves,2022-04-01T19:09:57.279Z
0,62474e05092b84d211996f85,2022-04-01T19:09:57.290Z,Hard,1,hard_2_1_marks,Physics,Waves,2022-04-01T19:09:57.290Z
0,62474e05092b84d211996f87,2022-04-01T19:09:57.293Z,Hard,1,hard_3_1_marks,Physics,Waves,2022-04-01T19:09:57.293Z
0,62474e05092b84d211996f89,2022-04-01T19:09:57.296Z,Hard,1,hard_4_1_marks,Physics,Waves,2022-04-01T19:09:57.296Z
0,62474e05092b84d211996f8b,2022-04-01T19:09:57.298Z,Hard,1,hard_5_1_marks,Physics,Waves,2022-04-01T19:09:57.298Z
0,62474e05092b84d211996f8d,2022-04-01T19:09:57.300Z,Hard,1,hard_6_1_marks,Physics,Waves,2022-04-01T19:09:57.300Z
0,62474e05092b84d211996f8f,2022-04-01T19:09:57.302Z,Hard,1,hard_7_1_marks,Physics,Waves,2022-04-01T19:09:57.302Z
0,62474e05092b84d211996f91,2022-04-01T19:09:57.306Z,Hard,1,hard_8_1_marks,Physics,Waves,2022-04-01T19:09:57.306Z
0,62474e05092b84d211996f93,2022-04-01T19:09:57.308Z,Hard,1,hard_9_1_marks,Physics,Waves,2022-04-01T19:09:57.308Z
0,62474e05092b84d211996f95,2022-04-01T19:09:57.311Z,Hard,1,hard_10_1_marks,Physics,Waves,2022-04-01T19:09:57.311Z
0,62474e05092b84d211996f97,2022-04-01T19:09:57.313Z,Hard,1,hard_11_1_marks,Physics,Waves,2022-04-01T19:09:57.313Z
0,62474e05092b84d211996f99,2022-04-01T19:09:57.315Z,Hard,1,hard_12_1_marks,Physics,Waves,2022-04-01T19:09:57.315Z
0,62474e05092b84d211996f9b,2022-04-01T19:09:57.317Z,Hard,1,hard_13_1_marks,Physics,Waves,2022-04-01T19:09:57.317Z
0,62474e05092b84d211996f9d,2022-04-01T19:09:57.319Z,Hard,1,hard_14_1_marks,Physics,Waves,2022-04-01T19:09:57.319Z
0,62474e05092b84d211996f9f,2022-04-01T19:09:57.322Z,Hard,1,hard_15_1_marks,Physics,Waves,2022-04-01T19:09:57.322Z
0,62474e05092b84d211996fa1,2022-04-01T19:09:57.325Z,Hard,1,hard_16_1_marks,Physics,Waves,2022-04-01T19:09:57.325Z
0,62474e05092b84d211996fa3,2022-04-01T19:09:57.327Z,Hard,1,hard_17_1_marks,Physics,Waves,2022-04-01T19:09:57.327Z
0,62474e05092b84d211996fa5,2022-04-01T19:09:57.329Z,Hard,1,hard_18_1_marks,Physics,Waves,2022-04-01T19:09:57.329Z
0,62474e05092b84d211996fa7,2022-04-01T19:09:57.331Z,Hard,1,hard_19_1_marks,Physics,Waves,2022-04-01T19:09:57.331Z
0,62474e05092b84d211996fa9,2022-04-01T19:09:57.333Z,Hard,1,hard_20_1_marks,Physics,Waves,2022-04-01T19:09:57.333Z
0,62474e05092b84d211996fab,2022-04-01T19:09:57.336Z,Hard,1,hard_21_1_marks,Physics,Waves,2022-04-01T19:09:57.336Z
0,62474e05092b84d211996fad,2022-04-01T19:09:57.340Z,Hard,1,hard_22_1_marks,Physics,Waves,2022-04-01T19:09:57.340Z
0,62474e05092b84d211996faf,2022-04-01T19:09:57.343Z,Hard,1,hard_23_1_marks,Physics,Waves,2022-04-01T19:09:57.343Z
0,62474e05092b84d211996fb1,2022-04-01T19:09:57.345Z,Hard,1,hard_24_1_marks,Physics,Waves,2022-04-01T19:09:57.345Z
0,62474e05092b84d211996fb3,2022-04-01T19:09:57.347Z,Hard,1,hard_25_1_marks,Physics,Waves,2022-04-01T19:09:57.347Z
0,62474e05092b84d211996fb5,2022-04-01T19:09:57.348Z,Hard,1,hard_26_1_marks,Physics,Waves,2022-04-01T19:09:57.348Z
0,62474e05092b84d211996fb7,2022-04-01T19:09:57.350Z,Hard,1,hard_27_1_marks,Physics,Waves,2022-04-01T19:09:57.350Z
0,62474e05092b84d211996fb9,2022-04-01T19:09:57.352Z,Hard,1,hard_28_1_marks,Physics,Waves,2022-04-01T19:09:57.352Z
0,62474e05092b84d211996fbb,2022-04-01T19:09:57.355Z,Hard,1,hard_29_1_marks,Physics,Waves,2022-04-01T19:09:57.355Z
0,62474e05092b84d211996fbd,2022-04-01T19:09:57.357Z,Hard,1,hard_30_1_marks,Physics,Waves,2022-04-01T19:09:57.357Z
0,62474e05092b84d211996fbf,2022-04-01T19:09:57.359Z,Hard,1,hard_31_1_marks,Physics,Waves,2022-04-01T19:09:57.359Z
0,62474e05092b84d211996fc1,2022-04-01T19:09:57.361Z,Hard,1,hard_32_1_marks,Physics,Waves,2022-04-01T19:09:57.361Z
0,62474e05092b84d211996fc3,2022-04-01T19:09:57.363Z,Hard,1,hard_33_1_marks,Physics,Waves,2022-04-01T19:09:57.363Z
0,62474e05092b84d211996fc5,2022-04-01T19:09:57.365Z,Hard,1,hard_34_1_marks,Physics,Waves,2022-04-01T19:09:57.365Z
0,62474e05092b84d211996fc7,2022-04-01T19:09:57.366Z,Hard,1,hard_35_1_marks,Physics,Waves,2022-04-01T19:09:57.366Z
0,62474e05092b84d211996fc9,2022-04-01T19:09:57.368Z,Hard,1,hard_36_1_marks,Physics,Waves,2022-04-01T19:09:57.368Z
0,62474e05092b84d211996fcb,2022-04-01T19:09:57.372Z,Hard,1,hard_37_1_marks,Physics,Waves,2022-04-01T19:09:57.372Z
0,62474e05092b84d211996fcd,2022-04-01T19:09:57.374Z,Hard,1,hard_38_1_marks,Physics,Waves,2022-04-01T19:09:57.374Z
0,62474e05092b84d211996fcf,2022-04-01T19:09:57.376Z,Hard,1,hard_39_1_marks,Physics,Waves,2022-04-01T19:09:57.376Z
0,62474e05092b84d211996fd1,2022-04-01T19:09:57.379Z,Hard,1,hard_40_1_marks,Physics,Waves,2022-04-01T19:09:57.379Z
0,62474e05092b84d211996fd3,2022-04-01T19:09:57.381Z,Hard,1,hard_41_1_marks,Physics,Waves,2022-04-01T19:09:57.381Z
0,62474e05092b84d211996fd5,2022-04-01T19:09:57.383Z,Hard,1,hard_42_1_marks,Physics,Waves,2022-04-01T19:09:57.383Z
0,62474e05092b84d211996fd7,2022-04-01T19:09:57.385Z,Hard,1,hard_43_1_marks,Physics,Waves,2022-04-01T19:09:57.385Z
0,62474e05092b84d211996fd9,2022-04-01T19:09:57.387Z,Hard,1,hard_44_1_marks,Physics,Waves,2022-04-01T19:09:57.387Z
0,62474e05092b84d211996fdb,2022-04-01T19:09:57.390Z,Hard,1,hard_45_1_marks,Physics,Waves,2022-04-01T19:09:57.390Z
0,62474e05092b84d211996fdd,2022-04-01T19:09:57.392Z,Hard,1,hard_46_1_marks,Physics,Waves,2022-04-01T19:09:57.392Z
0,62474e05092b84d211996fdf,2022-04-01T19:09:57.394Z,Hard,1,hard_47_1_marks,Physics,Waves,2022-04-01T19:09:57.394Z
0,62474e05092b84d211996fe1,2022-04-01T19:09:57.396Z,Hard,1,hard_48_1_marks,Physics,Waves,2022-04-01T19:09:57.396Z
0,62474e05092b84d211996fe3,2022-04-01T19:09:57.397Z,Hard,1,hard_49_1_marks,Physics,Waves,2022-04-01T19:09:57.397Z
0,62474e05092b84d211996fe5,2022-04-01T19:09:57.399Z,Hard,1,hard_50_1_marks,Physics,Waves,2022-04-01T19:09:57.399Z
0,62474e05092b84d211996fe7,2022-04-01T19:09:57.401Z,Hard,1,hard_51_1_marks,Physics,Waves,2022-04-01T19:09:57.401Z
0,62474e05092b84d211996fe9,2022-04-01T19:09:57.403Z,Hard,1,hard_52_1_marks,Physics,Waves,2022-04-01T19:09:57.403Z
0,62474e05092b84d211996feb,2022-04-01T19:09:57.406Z,Hard,1,hard_53_1_marks,Physics,Waves,2022-04-01T19:09:57.406Z
0,62474e05092b84d211996fed,2022-04-01T19:09:57.408Z,Hard,1,hard_54_1_marks,Physics,Waves,2022-04-01T19:09:57.408Z
0,62474e05092b84d211996fef,2022-04-01T19:09:57.410Z,Hard,1,hard_55_1_marks,Physics,Waves,2022-04-01T19:09:57.410Z
0,62474e05092b84d211996ff1,2022-04-01T19:09:57.411Z,Hard,1,hard_56_1_marks,Physics,Waves,2022-04-01T19:09:57.411Z
0,62474e05092b84d211996ff3,2022-04-01T19:09:57.413Z,Hard,1,hard_57_1_marks,Physics,Waves,2022-04-01T19:09:57.413Z
0,62474e05092b84d211996ff5,2022-04-01T19:09:57.415Z,Hard,1,hard_58_1_marks,Physics,Waves,2022-04-01T19:09:57.415Z
0,62474e05092b84d211996ff7,2022-04-01T19:09:57.417Z,Hard,1,hard_59_1_marks,Physics,Waves,2022-04-01T19:09:57.417Z
0,62474e05092b84d211996ff9,2022-04-01T19:09:57.418Z,Hard,1,hard_60_1_marks,Physics,Waves,2022-04-01T19:09:57.418Z
0,62474e05092b84d211996ffb,2022-04-01T19:09:57.421Z,Hard,1,hard_61_1_marks,Physics,Waves,2022-04-01T19:09:57.421Z
0,62474e05092b84d211996ffd,2022-04-01T19:09:57.423Z,Hard,1,hard_62_1_marks,Physics,Waves,2022-04-01T19:09:57.423Z
0,62474e05092b84d211996fff,2022-04-01T19:09:57.425Z,Hard,1,hard_63_1_marks,Physics,Waves,2022-04-01T19:09:57.425Z
0,62474e05092b84d211997001,2022-04-01T19:09:57.427Z,Hard,1,hard_64_1_marks,Physics,Waves,2022-04-01T19:09:57.427Z
0,62474e05092b84d211997003,2022-04-01T19:09:57.429Z,Hard,1,hard_65_1_marks,Physics,Waves,2022-04-01T19:09:57.429Z
0,62474e05092b84d211997005,2022-04-01T19:09:57.431Z,Hard,1,hard_66_1_marks,Physics,Waves,2022-04-01T19:09:57.431Z
0,62474e05092b84d211997007,2022-04-01T19:09:57.433Z,Hard,1,hard_67_1_marks,Physics,Waves,2022-04-01T19:09:57.433Z
0,62474e05092b84d211997009,2022-04-01T19:09:57.435Z,Hard,1,hard_68_1_marks,Physics,Waves,2022-04-01T19:09:57.435Z
0,62474e05092b84d21199700b,2022-04-01T19:09:57.439Z,Hard,1,hard_69_1_marks,Physics,Waves,2022-04-01T19:09:57.439Z
0,62474e05092b84d21199700d,2022-04-01T19:09:57.441Z,Hard,1,hard_70_1_marks,Physics,Waves,2022-04-01T19:09:57.441Z
0,62474e05092b84d21199700f,2022-04-01T19:09:57.443Z,Hard,1,hard_71_1_marks,Physics,Waves,2022-04-01T19:09:57.443Z
0,62474e05092b84d211997011,2022-04-01T19:09:57.447Z,Hard,1,hard_72_1_marks,Physics,Waves,2022-04-01T19:09:57.447Z
0,62474e05092b84d211997013,2022-04-01T19:09:57.449Z,Hard,1,hard_73_1_marks,Physics,Waves,2022-04-01T19:09:57.449Z
0,62474e05092b84d211997015,2022-04-01T19:09:57.451Z,Hard,1,hard_74_1_marks,Physics,Waves,2022-04-01T19:09:57.451Z
0,62474e05092b84d211997017,2022-04-01T19:09:57.454Z,Hard,1,hard_75_1_marks,Physics,Waves,2022-04-01T19:09:57.454Z
0,62474e05092b84d211997019,2022-04-01T19:09:57.457Z,Hard,1,hard_76_1_marks,Physics,Waves,2022-04-01T19:09:57.457Z
0,62474e05092b84d21199701b,2022-04-01T19:09:57.459Z,Hard,1,hard_77_1_marks,Physics,Waves,2022-04-01T19:09:57.459Z
0,62474e05092b84d21199701d,2022-04-01T19:09:57.460Z,Hard,1,hard_78_1_marks,Physics,Waves,2022-04-01T19:09:57.460Z
0,62474e05092b84d21199701f,2022-04-01T19:09:57.462Z,Hard,1,hard_79_1_marks,Physics,Waves,2022-04-01T19:09:57.462Z
0,62474e05092b84d211997021,2022-04-01T19:09:57.464Z,Hard,1,hard_80_1_marks,Physics,Waves,2022-04-01T19:09:57.464Z
0,62474e05092b84d211997023,2022-04-01T19:09:57.465Z,Hard,1,hard_81_1_marks,Physics,Waves,2022-04-01T19:09:57.465Z
0,62474e05092b84d211997025,2022-04-01T19:09:57.467Z,Hard,1,hard_82_1_marks,Physics,Waves,2022-04-01T19:09:57.467Z
0,62474e05092b84d211997027,2022-04-01T19:09:57.469Z,Hard,1,hard_83_1_marks,Physics,Waves,2022-04-01T19:09:57.469Z
0,62474e05092b84d211997029,2022-04-01T19:09:57.471Z,Hard,1,hard_84_1_marks,Physics,Waves,2022-04-01T19:09:57.471Z
0,62474e05092b84d21199702b,2022-04-01T19:09:57.473Z,Hard,1,hard_85_1_marks,Physics,Waves,2022-04-01T19:09:57.473Z
0,62474e05092b84d21199702d,2022-04-01T19:09:57.475Z,Hard,1,hard_86_1_marks,Physics,Waves,2022-04-01T19:09:57.475Z
0,62474e05092b84d21199702f,2022-04-01T19:09:57.476Z,Hard,1,hard_87_1_marks,Physics,Waves,2022-04-01T19:09:57.476Z
0,62474e05092b84d211997031,2022-04-01T19:09:57.478Z,Hard,1,hard_88_1_marks,Physics,Waves,2022-04-01T19:09:57.478Z
0,62474e05092b84d211997033,2022-04-01T19:09:57.480Z,Hard,1,hard_89_1_marks,Physics,Waves,2022-04-01T19:09:57.480Z
0,62474e05092b84d211997035,2022-04-01T19:09:57.482Z,Hard,1,hard_90_1_marks,Physics,Waves,2022-04-01T19:09:57.482Z
0,62474e05092b84d211997037,2022-04-01T19:09:57.484Z,Hard,1,hard_91_1_marks,Physics,Waves,2022-04-01T19:09:57.484Z
0,62474e05092b84d211997039,2022-04-01T19:09:57.485Z,Hard,1,hard_92_1_marks,Physics,Waves,2022-04-01T19:09:57.485Z
0,62474e05092b84d21199703b,2022-04-01T19:09:57.489Z,Hard,1,hard_93_1_marks,Physics,Waves,2022-04-01T19:09:57.489Z
